Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2
SRX2648307	2018-01-24 16:11:08	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR5351950	SRP102058	PRJNA379540	379540	SRS2053526	SAMN06611093	SRA546601	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3829592	6611093	GSE96746	GSM2539370	29437928	ATCC 17978			
SRX2648308	2018-01-24 16:11:08	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR5351951	SRP102058	PRJNA379540	379540	SRS2053527	SAMN06611092	SRA546601	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3829593	6611092	GSE96746	GSM2539371	29437928	ATCC 17978			
SRX2648309	2018-01-24 16:11:09	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR5351952	SRP102058	PRJNA379540	379540	SRS2053528	SAMN06611091	SRA546601	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3829594	6611091	GSE96746	GSM2539372	29437928	ATCC 17978			
SRX2893842	2017-06-14 10:43:07	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5657285	SRP106992	PRJNA386459	386459	SRS2261396	SAMN07169340	SRA572088	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	4142547	7169340				HUMC1			
SRX2893843	2017-06-14 10:43:07	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5657286	SRP106992	PRJNA386459	386459	SRS2261397	SAMN07169339	SRA572090	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	4142548	7169339				HUMC1			
SRX2893844	2017-06-14 10:43:07	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5657287	SRP106992	PRJNA386459	386459	SRS2261398	SAMN07169341	SRA572089	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	4142549	7169341				HUMC1			
SRX2893845	2017-06-14 10:43:07	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5657288	SRP106992	PRJNA386459	386459	SRS2261399	SAMN07169342	SRA572092	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	4142550	7169342				HUMC1			
SRX2893846	2017-06-14 10:43:07	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5657289	SRP106992	PRJNA386459	386459	SRS2261400	SAMN07169343	SRA572091	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	4142551	7169343				HUMC1			
SRX2893908	2017-06-14 10:43:07	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5657351	SRP106992	PRJNA386459	386459	SRS2261462	SAMN07169344	SRA572093	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	4142617	7169344				HUMC1			
SRX2893909	2017-06-14 10:43:07	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5657352	SRP106992	PRJNA386459	386459	SRS2261463	SAMN07169345	SRA572094	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	4142618	7169345				ATCC 17978			
SRX2893910	2017-06-14 10:43:07	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5657353	SRP106992	PRJNA386459	386459	SRS2261464	SAMN07169346	SRA572096	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	4142619	7169346				ATCC 17978			
SRX2893911	2017-06-14 10:43:07	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5657354	SRP106992	PRJNA386459	386459	SRS2261465	SAMN07169347	SRA572097	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	4142620	7169347				ATCC 17978			
SRX2893912	2017-06-14 10:43:07	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5657355	SRP106992	PRJNA386459	386459	SRS2261466	SAMN07169350	SRA572099	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	4142625	7169350				ATCC 17978			
SRX2893913	2017-06-14 10:43:07	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5657356	SRP106992	PRJNA386459	386459	SRS2261467	SAMN07169348	SRA572098	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	4142626	7169348				ATCC 17978			
SRX2893914	2017-06-14 10:43:07	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR5657357	SRP106992	PRJNA386459	386459	SRS2261468	SAMN07169349	SRA572100	RNA-Seq	RANDOM	TRANSCRIPTOMIC		JCVI	0	0	4142627	7169349				ATCC 17978			
SRX2962180	2017-12-06 17:47:09	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	SRR5762476	SRP110630	PRJNA392174	392174	SRS2319625	SAMN07284857	SRA582036	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4224573	7284857	GSE100582	GSM2687432	29309434				
SRX2962181	2017-12-06 17:47:09	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	SRR5762477	SRP110630	PRJNA392174	392174	SRS2319626	SAMN07284856	SRA582036	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4224574	7284856	GSE100582	GSM2687433	29309434				
SRX2962182	2017-12-06 17:47:09	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	SRR5762478	SRP110630	PRJNA392174	392174	SRS2319627	SAMN07284855	SRA582036	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4224575	7284855	GSE100582	GSM2687434	29309434				
SRX2962183	2017-12-06 17:47:09	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	SRR5762479	SRP110630	PRJNA392174	392174	SRS2319628	SAMN07284854	SRA582036	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4224576	7284854	GSE100582	GSM2687435	29309434				
SRX2962184	2017-12-06 17:47:09	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	SRR5762480	SRP110630	PRJNA392174	392174	SRS2319629	SAMN07284858	SRA582036	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4224577	7284858	GSE100582	GSM2687436	29309434				
SRX2962185	2017-12-06 17:47:09	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	SRR5762481	SRP110630	PRJNA392174	392174	SRS2319630	SAMN07284859	SRA582036	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4224578	7284859	GSE100582	GSM2687437	29309434				
SRX2963199	2018-05-24 16:00:15	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiScanSQ	SRR5763531;SRR5763532	SRP110668	PRJNA392253	392253	SRS2320715	SAMN07286249	SRA582123	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4225629	7286249	GSE100552	GSM2686340	31555607;29334313	ATCC 17978			
SRX2963200	2018-05-24 16:00:15	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiScanSQ	SRR5763533;SRR5763534	SRP110668	PRJNA392253	392253	SRS2320716	SAMN07286248	SRA582123	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4225630	7286248	GSE100552	GSM2686341	31555607;29334313	ATCC 17978			
SRX2963201	2018-05-24 16:00:15	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiScanSQ	SRR5763535;SRR5763536	SRP110668	PRJNA392253	392253	SRS2320717	SAMN07286247	SRA582123	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4225631	7286247	GSE100552	GSM2686342	31555607;29334313	ATCC 17978			
SRX2963202	2018-05-24 16:00:15	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiScanSQ	SRR5763537;SRR5763538;SRR5763539	SRP110668	PRJNA392253	392253	SRS2320718	SAMN07286246	SRA582123	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4225632	7286246	GSE100552	GSM2686343	31555607;29334313	ATCC 17978			
SRX2963203	2018-05-24 16:00:15	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiScanSQ	SRR5763540;SRR5763541;SRR5763542	SRP110668	PRJNA392253	392253	SRS2320719	SAMN07286245	SRA582123	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4225633	7286245	GSE100552	GSM2686344	31555607;29334313	ATCC 17978			
SRX2963204	2018-05-24 16:00:15	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiScanSQ	SRR5763543;SRR5763544;SRR5763545	SRP110668	PRJNA392253	392253	SRS2320720	SAMN07286244	SRA582123	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4225634	7286244	GSE100552	GSM2686345	31555607;29334313	ATCC 17978			
SRX2963205	2018-05-24 16:00:15	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiScanSQ	SRR5763546;SRR5763547	SRP110668	PRJNA392253	392253	SRS2320721	SAMN07286243	SRA582123	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4225635	7286243	GSE100552	GSM2686346	31555607;29334313	AbH12O-A2			
SRX2963206	2018-05-24 16:00:15	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiScanSQ	SRR5763548;SRR5763549	SRP110668	PRJNA392253	392253	SRS2320722	SAMN07286242	SRA582123	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4225636	7286242	GSE100552	GSM2686347	31555607;29334313	AbH12O-A2			
SRX2963207	2018-05-24 16:00:15	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiScanSQ	SRR5763550;SRR5763551	SRP110668	PRJNA392253	392253	SRS2320723	SAMN07286241	SRA582123	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4225637	7286241	GSE100552	GSM2686348	31555607;29334313	AbH12O-A2			
SRX2963208	2018-05-24 16:00:16	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiScanSQ	SRR5763552;SRR5763553;SRR5763554	SRP110668	PRJNA392253	392253	SRS2320724	SAMN07286240	SRA582123	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4225638	7286240	GSE100552	GSM2686349	31555607;29334313	AbH12O-A2			
SRX2963209	2018-05-24 16:00:16	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiScanSQ	SRR5763555;SRR5763556;SRR5763557	SRP110668	PRJNA392253	392253	SRS2320725	SAMN07286239	SRA582123	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4225639	7286239	GSE100552	GSM2686350	31555607;29334313	AbH12O-A2			
SRX2963210	2018-05-24 16:00:16	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiScanSQ	SRR5763558;SRR5763559;SRR5763560	SRP110668	PRJNA392253	392253	SRS2320726	SAMN07286238	SRA582123	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4225640	7286238	GSE100552	GSM2686351	31555607;29334313	AbH12O-A2			
SRX3096832	2018-05-15 16:46:12	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR5936882	SRP115528	PRJNA398489	398489	SRS2433578	SAMN07510914	SRA599628	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4386537	7510914	GSE102711	GSM2743446	29750823		wildtype		
SRX3096833	2018-05-15 16:46:12	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR5936883	SRP115528	PRJNA398489	398489	SRS2433579	SAMN07510913	SRA599628	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4386538	7510913	GSE102711	GSM2743447	29750823		partial deletion of adeRS genes (replacement with erythromycin casette)		
SRX3141471	2018-01-31 00:52:54	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR5985510	SRP116331	PRJNA400082	400082	SRS2474214	SAMN07562384	SRA603287	RNA-Seq	other	TRANSCRIPTOMIC		EMORY UNIVERSITY	0	0	4437245	7562384				AB5075.UW			
SRX3141472	2018-01-31 00:52:54	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR5985509	SRP116331	PRJNA400082	400082	SRS2474215	SAMN07562376	SRA603287	RNA-Seq	other	TRANSCRIPTOMIC		EMORY UNIVERSITY	0	0	4437246	7562376				AB5075.UW			
SRX3141473	2018-01-31 00:52:54	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR5985508	SRP116331	PRJNA400082	400082	SRS2474216	SAMN07562377	SRA603287	RNA-Seq	other	TRANSCRIPTOMIC		EMORY UNIVERSITY	0	0	4437247	7562377				AB5075.UW			
SRX3141474	2018-01-31 00:52:54	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR5985507	SRP116331	PRJNA400082	400082	SRS2474217	SAMN07562378	SRA603287	RNA-Seq	other	TRANSCRIPTOMIC		EMORY UNIVERSITY	0	0	4437248	7562378				AB5075.UW			
SRX3141475	2018-01-31 00:52:54	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR5985506	SRP116331	PRJNA400082	400082	SRS2474218	SAMN07562379	SRA603287	RNA-Seq	other	TRANSCRIPTOMIC		EMORY UNIVERSITY	0	0	4437249	7562379				AB5075.UW			
SRX3141476	2018-01-31 00:52:54	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR5985505	SRP116331	PRJNA400082	400082	SRS2474267	SAMN07562380	SRA603287	RNA-Seq	other	TRANSCRIPTOMIC		EMORY UNIVERSITY	0	0	4437250	7562380				AB5075.UW			
SRX3141477	2018-01-31 00:52:54	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR5985504	SRP116331	PRJNA400082	400082	SRS2474219	SAMN07562381	SRA603287	RNA-Seq	other	TRANSCRIPTOMIC		EMORY UNIVERSITY	0	0	4437251	7562381				AB5075.UW			
SRX3141478	2018-01-31 00:52:54	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR5985503	SRP116331	PRJNA400082	400082	SRS2474220	SAMN07562383	SRA603287	RNA-Seq	other	TRANSCRIPTOMIC		EMORY UNIVERSITY	0	0	4437252	7562383				AB5075.UW			
SRX3141479	2018-01-31 00:52:54	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR5985502	SRP116331	PRJNA400082	400082	SRS2474221	SAMN07562382	SRA603287	RNA-Seq	other	TRANSCRIPTOMIC		EMORY UNIVERSITY	0	0	4437253	7562382				AB5075.UW			
SRX3144310	2018-06-25 17:02:58	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	NextSeq 500	SRR5988535	SRP116399	PRJNA400605	400605	SRS2476844	SAMN07571870	SRA603669	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4440300	7571870	GSE103244	GSM2758955	29986115	ATCC 17978			
SRX3144311	2018-06-25 17:02:58	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	NextSeq 500	SRR5988536	SRP116399	PRJNA400605	400605	SRS2476845	SAMN07571874	SRA603669	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4440301	7571874	GSE103244	GSM2758956	29986115	ATCC 17978			
SRX3144312	2018-06-25 17:02:58	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	SRR5988537	SRP116399	PRJNA400605	400605	SRS2476846	SAMN07571873	SRA603669	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4440302	7571873	GSE103244	GSM2758957	29986115	ATCC 17978			
SRX3144313	2018-06-25 17:02:58	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	SRR5988538	SRP116399	PRJNA400605	400605	SRS2476847	SAMN07571872	SRA603669	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4440303	7571872	GSE103244	GSM2758958	29986115	ATCC 17978			
SRX3144314	2018-06-25 17:02:58	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	SRR5988539	SRP116399	PRJNA400605	400605	SRS2476848	SAMN07571871	SRA603669	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4440304	7571871	GSE103244	GSM2758959	29986115	ATCC 17978			
SRX3262763	2020-06-10 17:02:22	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR6150755	SRP119616	PRJNA413707	413707	SRS2575686	SAMN07764083	SRA617923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4580081	7764083	GSE104741	GSM2806952	31687925	ddrR::lacZKanR mutant			
SRX3262764	2020-06-10 17:02:22	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR6150756	SRP119616	PRJNA413707	413707	SRS2575688	SAMN07764082	SRA617923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4580082	7764082	GSE104741	GSM2806953	31687925	ddrR::lacZKanR mutant			
SRX3262765	2020-06-10 17:02:23	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR6150757	SRP119616	PRJNA413707	413707	SRS2575687	SAMN07764081	SRA617923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4580083	7764081	GSE104741	GSM2806954	31687925	ddrR::lacZKanR mutant			
SRX3262766	2020-06-10 17:02:23	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR6150758	SRP119616	PRJNA413707	413707	SRS2575690	SAMN07764080	SRA617923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4580084	7764080	GSE104741	GSM2806955	31687925	ddrR::lacZKanR mutant			
SRX3262767	2020-06-10 17:02:23	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR6150759	SRP119616	PRJNA413707	413707	SRS2575689	SAMN07764079	SRA617923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4580085	7764079	GSE104741	GSM2806956	31687925	ddrR::lacZKanR mutant			
SRX3262768	2020-06-10 17:02:23	400667	Acinetobacter baumannii ATCC 17978	470	1236	400667	Acinetobacter baumannii	PAIRED	ILLUMINA	NextSeq 500	SRR6150760	SRP119616	PRJNA413707	413707	SRS2575691	SAMN07764078	SRA617923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4580086	7764078	GSE104741	GSM2806957	31687925	ddrR::lacZKanR mutant			
SRX3312085	2017-10-23 05:54:11	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6202160	SRP120930	PRJNA414723	414723	SRS2618224	SAMN07821889	SRA622605	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		CHANG JUNG CHRISTIAN UNIVERSITY	0	0	4639868	7821889			25726082;22311185	ATCC 19606			
SRX3312086	2017-10-23 05:53:11	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6202159	SRP120930	PRJNA414723	414723	SRS2618224	SAMN07821889	SRA622605	RNA-Seq	RT-PCR	TRANSCRIPTOMIC		CHANG JUNG CHRISTIAN UNIVERSITY	0	0	4639869	7821889			25726082;22311185	ATCC 19606			
SRX3463259	2018-02-20 16:02:47	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6367798	SRP126549	PRJNA422053	422053	SRS2751349	SAMN08163209	SRA637642	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4823615	8163209	GSE107964	GSM2884372	29712662				
SRX3463260	2018-02-20 16:02:47	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6367799	SRP126549	PRJNA422053	422053	SRS2751348	SAMN08163207	SRA637642	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4823616	8163207	GSE107964	GSM2884373	29712662				
SRX3463261	2018-02-20 16:02:47	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6367800	SRP126549	PRJNA422053	422053	SRS2751351	SAMN08163206	SRA637642	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4823617	8163206	GSE107964	GSM2884374	29712662				
SRX3463262	2018-02-20 16:02:47	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6367801	SRP126549	PRJNA422053	422053	SRS2751350	SAMN08163213	SRA637642	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4823618	8163213	GSE107964	GSM2884375	29712662				
SRX3463263	2018-02-20 16:02:47	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6367802	SRP126549	PRJNA422053	422053	SRS2751352	SAMN08163212	SRA637642	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4823619	8163212	GSE107964	GSM2884376	29712662				
SRX3463264	2018-02-20 16:02:47	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6367803	SRP126549	PRJNA422053	422053	SRS2751353	SAMN08163211	SRA637642	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4823620	8163211	GSE107964	GSM2884377	29712662				
SRX3653307	2018-02-09 16:24:10	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	LS454	454 GS FLX Titanium	SRR6676793	SRP132282	PRJNA433173	433173	SRS2917615	SAMN08471003	SRA656446	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5053656	8471003	GSE110207	GSM2982229	29463538	Ab-2_clon_2010			
SRX3653308	2018-02-09 16:24:10	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	LS454	454 GS FLX Titanium	SRR6676794	SRP132282	PRJNA433173	433173	SRS2917616	SAMN08471002	SRA656446	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5053657	8471002	GSE110207	GSM2982230	29463538	Ab-2_clon_2010			
SRX3653309	2018-02-09 16:24:10	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	LS454	454 GS FLX Titanium	SRR6676795	SRP132282	PRJNA433173	433173	SRS2917617	SAMN08471001	SRA656446	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5053658	8471001	GSE110207	GSM2982231	29463538	Ab-2_clon_2010			
SRX3653310	2018-02-09 16:24:10	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	LS454	454 GS FLX Titanium	SRR6676796	SRP132282	PRJNA433173	433173	SRS2917618	SAMN08471000	SRA656446	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5053659	8471000	GSE110207	GSM2982232	29463538	Ab-2_clon_2010			
SRX3653311	2018-02-09 16:24:10	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	LS454	454 GS FLX Titanium	SRR6676797	SRP132282	PRJNA433173	433173	SRS2917619	SAMN08470999	SRA656446	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5053660	8470999	GSE110207	GSM2982233	29463538	Ab-2_clon_2010			
SRX3653312	2018-02-09 16:24:10	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	LS454	454 GS FLX Titanium	SRR6676798	SRP132282	PRJNA433173	433173	SRS2917620	SAMN08470998	SRA656446	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5053661	8470998	GSE110207	GSM2982234	29463538	Ab-2_clon_2010			
SRX3653313	2018-02-09 16:24:10	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	LS454	454 GS FLX Titanium	SRR6676799	SRP132282	PRJNA433173	433173	SRS2917621	SAMN08470997	SRA656446	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5053662	8470997	GSE110207	GSM2982235	29463538	Ab-2_clon_2010			
SRX3653314	2018-02-09 16:24:10	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	LS454	454 GS FLX Titanium	SRR6676800	SRP132282	PRJNA433173	433173	SRS2917622	SAMN08470996	SRA656446	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5053663	8470996	GSE110207	GSM2982236	29463538	Ab-2_clon_2010			
SRX3737100	2018-12-27 10:41:14	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2500	SRR6765895	SRP133352	PRJNA435672	435672	SRS2993961	SAMN08583773	SRA661586	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5153722	8583773	GSE111038	GSM3020725	29939498				
